Наименование;Бренд;Линейка;Категория;Количество;Сумма
1.СИН.СЕР_Я ULTRA П_НА ЗСФ З АРГ_Н_НОМ 150МЛ 3305909000,;TAFT;Пена;Стайлинг;8;117
3.ЗЕЛ.СЕР_Я ЛАК 350МЛ ЗСФ Д/ТОНКОГО ВОЛОССЯ 3305300000,;TAFT;Лак;Стайлинг;27;433
3.ЗЕЛ.СЕР_Я ЛАК 350МЛ ЗСФ Д/ТОНКОГО ВОЛОССЯ 3305300000,;TAFT;Лак;Стайлинг;639;12818
3.ЗЕЛ.СЕР_Я ЛАК 350МЛ ЗСФ Д/ТОНКОГО ВОЛОССЯ 3305300000,;TAFT;Лак;Стайлинг;178;3590
3.ЗЕЛ.СЕР_Я ЛАК ЗСФ Д/ТОНКОГО ВОЛОССЯ 225МЛ 3305300000,;TAFT;Лак;Стайлинг;15;218
3.ЗЕЛ.СЕР_Я ЛАК ЗСФ Д/ТОНКОГО ВОЛОССЯ 225МЛ 3305300000,;TAFT;Лак;Стайлинг;761;11125
3.ЗЕЛ.СЕР_Я ЛАК ЗСФ Д/ТОНКОГО ВОЛОССЯ 225МЛ 3305300000,;TAFT;Лак;Стайлинг;969;14515
3.ЗЕЛ.СЕР_Я ЛАК ЗСФ Д/ТОНКОГО ВОЛОССЯ 225МЛ 3305300000,;TAFT;Лак;Стайлинг;226;2707
3.ЗЕЛ.СЕР_Я П_НА Д/СУХОГО ВОЛОССЯ 150МЛ 3305909000,;TAFT;Пена;Стайлинг;-3;-38
3.ЗЕЛ.СЕР_Я П_НА ЗСФ Д/ТОНКОГО ВОЛОССЯ 150МЛ 3305909000,;TAFT;Пена;Стайлинг;57;672
3.ЗЕЛ.СЕР_Я П_НА ЗСФ Д/ТОНКОГО ВОЛОССЯ 150МЛ 3305909000,;TAFT;Пена;Стайлинг;265;3850
3.ЗЕЛ.СЕР_Я П_НА ЗСФ Д/ТОНКОГО ВОЛОССЯ 150МЛ 3305909000,;TAFT;Пена;Стайлинг;828;12204
3.ЗЕЛ.СЕР_Я Р_ДИНА Д/УКЛАДКИ 150МЛ  3305909000,;TAFT;Жидкость для укладки;Стайлинг;190;3254
3.ЗЕЛ.СЕР_Я Р_ДИНА Д/УКЛАДКИ 150МЛ  3305909000,;TAFT;Жидкость для укладки;Стайлинг;150;3166
3.ЗЕЛ.СЕР_Я Р_ДИНА Д/УКЛАДКИ 150МЛ  3305909000,;TAFT;Жидкость для укладки;Стайлинг;357;7643
3.ЗЕЛ.СЕР_Я Р_ДИНА Д/УКЛАДКИ 150МЛ  3305909000,;TAFT;Жидкость для укладки;Стайлинг;123;2634
4.POWER ГЕЛЬ Д/УКЛАДКИ N-TOUCH 150МЛ 3305909000,;TAFT;Гель для укладки;Стайлинг;344;7103
4.POWER ГЕЛЬ Д/УКЛАДКИ N-TOUCH 150МЛ 3305909000,;TAFT;Гель для укладки;Стайлинг;77;1552
4.POWER ГЕЛЬ Д/УКЛАДКИ N-TOUCH 150МЛ 3305909000,;TAFT;Гель для укладки;Стайлинг;53;875
4.POWER ГЕЛЬ Д/УКЛАДКИ N-TOUCH 150МЛ 3305909000,;TAFT;Гель для укладки;Стайлинг;15;300
4.POWER ГЕЛЬ Д/УКЛАДКИ З КОФЕЇНОМ 150МЛ 3305909000,;TAFT;Гель для укладки;Стайлинг;58;958
4.POWER ГЕЛЬ Д/УКЛАДКИ З КОФЕЇНОМ 150МЛ 3305909000,;TAFT;Гель для укладки;Стайлинг;79;1592
4.POWER ГЕЛЬ Д/УКЛАДКИ З КОФЕЇНОМ 150МЛ 3305909000,;TAFT;Гель для укладки;Стайлинг;216;4460
4.POWER ГЕЛЬ Д/УКЛАДКИ З КОФЕЇНОМ 150МЛ 3305909000,;TAFT;Гель для укладки;Стайлинг;-1;-17
4.POWER ЛАК Д/ВОЛОССЯ З КЕРАТИНОМ 225МЛ 3305300000,;TAFT;Лак;Стайлинг;254;3713
4.POWER ЛАК Д/ВОЛОССЯ З КЕРАТИНОМ 225МЛ 3305300000,;TAFT;Лак;Стайлинг;152;1820
4.POWER ЛАК Д/ВОЛОССЯ З КЕРАТИНОМ 225МЛ 3305300000,;TAFT;Лак;Стайлинг;1054;15788
4.POWER ЛАК Д/ВОЛОССЯ З КОФЕЇНОМ 225МЛ 3305300000,;TAFT;Лак;Стайлинг;42;503
4.POWER ЛАК Д/ВОЛОССЯ З КОФЕЇНОМ 225МЛ 3305300000,;TAFT;Лак;Стайлинг;198;2894
4.POWER ЛАК Д/ВОЛОССЯ З КОФЕЇНОМ 225МЛ 3305300000,;TAFT;Лак;Стайлинг;964;14440
4.POWER П_НА Д/УКЛАДКИ З КЕРАТИНОМ 150МЛ 3305909000,;TAFT;Пена;Стайлинг;148;2150
4.POWER П_НА Д/УКЛАДКИ З КЕРАТИНОМ 150МЛ 3305909000,;TAFT;Пена;Стайлинг;594;8755
4.POWER Р_ДИНА Д/УКЛАДКИ 150МЛ 3305909000,;TAFT;Жидкость для укладки;Стайлинг;71;1216
4.POWER Р_ДИНА Д/УКЛАДКИ 150МЛ 3305909000,;TAFT;Жидкость для укладки;Стайлинг;255;5459
4.POWER Р_ДИНА Д/УКЛАДКИ 150МЛ 3305909000,;TAFT;Жидкость для укладки;Стайлинг;2;42
4.POWER Р_ДИНА Д/УКЛАДКИ 150МЛ 3305909000,;TAFT;Жидкость для укладки;Стайлинг;116;2448
5.COMPLETE П_НА Д/УКЛАДКИ 150МЛ 3305909000,;TAFT;Пена;Стайлинг;16;235
5.COMPLETE П_НА Д/УКЛАДКИ 150МЛ 3305909000,;TAFT;Пена;Стайлинг;10;129
5.COMPLETE П_НА Д/УКЛАДКИ 150МЛ 3305909000,;TAFT;Пена;Стайлинг;118;1714
6.ХАЙД_ ЛАК Д/ГАРЯЧОЇ УКЛАДКИ 225МЛ 3305300000,;TAFT;Лак;Стайлинг;135;1973
6.ХАЙД_ ЛАК Д/ГАРЯЧОЇ УКЛАДКИ 225МЛ 3305300000,;TAFT;Лак;Стайлинг;531;7954
6.ХАЙД_ П_НА Д/ГАРЯЧОЇ УКЛАДКИ 150МЛ 3305909000,;TAFT;Пена;Стайлинг;80;943
6.ХАЙД_ П_НА Д/ГАРЯЧОЇ УКЛАДКИ 150МЛ 3305909000,;TAFT;Пена;Стайлинг;-16;-206
6.ХАЙД_ П_НА Д/ГАРЯЧОЇ УКЛАДКИ 150МЛ 3305909000,;TAFT;Пена;Стайлинг;25;363
6.ХАЙД_ П_НА Д/ГАРЯЧОЇ УКЛАДКИ 150МЛ 3305909000,;TAFT;Пена;Стайлинг;215;3169
6.ХАЙД_ П_НА Д/ГАРЯЧОЇ УКЛАДКИ 150МЛ 3305909000,;TAFT;Пена;Стайлинг;37;534
6.ХАЙД_ П_НА Д/ГАРЯЧОЇ УКЛАДКИ 150МЛ 3305909000,;TAFT;Пена;Стайлинг;-1;-13
6.ХАЙД_ СПРЕЙ ТЕРМОЗАХИСН.Д/ГАРЯЧОЇ УКЛАДКИ 250МЛ 3305909000;TAFT;Спрей для укладки;Стайлинг;59;1495
6.ХАЙД_ СПРЕЙ ТЕРМОЗАХИСН.Д/ГАРЯЧОЇ УКЛАДКИ 250МЛ 3305909000;TAFT;Спрей для укладки;Стайлинг;38;766
6.ХАЙД_ СПРЕЙ ТЕРМОЗАХИСН.Д/ГАРЯЧОЇ УКЛАДКИ 250МЛ 3305909000;TAFT;Спрей для укладки;Стайлинг;240;6050
7.KERATIN (3) ЛАК Д/ВОЛОССЯ 225МЛ 3305300000,;TAFT;Лак;Стайлинг;23;344
7.KERATIN (3) ЛАК Д/ВОЛОССЯ 225МЛ 3305300000,;TAFT;Лак;Стайлинг;60;718
7.KERATIN (3) ЛАК Д/ВОЛОССЯ 225МЛ 3305300000,;TAFT;Лак;Стайлинг;390;5842
7.KERATIN (3) ЛАК Д/ВОЛОССЯ 225МЛ 3305300000,;TAFT;Лак;Стайлинг;66;964
7.KERATIN (3) ЛАК Д/ВОЛОССЯ 225МЛ 3305300000,;TAFT;Лак;Стайлинг;54;789
7.KERATIN (3) П_НА Д/ВОЛОССЯ 150МЛ 3305909000,;TAFT;Пена;Стайлинг;1;14
7.KERATIN (3) П_НА Д/ВОЛОССЯ 150МЛ 3305909000,;TAFT;Пена;Стайлинг;13;191
7.KERATIN (3) П_НА Д/ВОЛОССЯ 150МЛ 3305909000,;TAFT;Пена;Стайлинг;9;130
7.KERATIN (3) П_НА Д/ВОЛОССЯ 150МЛ 3305909000,;TAFT;Пена;Стайлинг;18;261
7.KERATIN (3) П_НА Д/ВОЛОССЯ 150МЛ 3305909000,;TAFT;Пена;Стайлинг;220;3242
7.KERATIN (3) П_НА Д/ВОЛОССЯ 150МЛ 3305909000,;TAFT;Пена;Стайлинг;121;1812
7.KERATIN (3) П_НА Д/ВОЛОССЯ 150МЛ 3305909000,;TAFT;Пена;Стайлинг;20;158
7.KERATIN (4) ЛАК Д/ВОЛОССЯ 225МЛ 3305300000,;TAFT;Пена;Стайлинг;258;3771
7.KERATIN (4) ЛАК Д/ВОЛОССЯ 225МЛ 3305300000,;TAFT;Пена;Стайлинг;1069;16013
7.KERATIN (4) ЛАК Д/ВОЛОССЯ 225МЛ 3305300000,;TAFT;Пена;Стайлинг;6;58
7.KERATIN (4) ЛАК Д/ВОЛОССЯ 225МЛ 3305300000,;TAFT;Пена;Стайлинг;39;467
7.KERATIN (4) П_НА Д/ВОЛОССЯ 150МЛ 3305909000,;TAFT;Пена;Стайлинг;30;353
7.KERATIN (4) П_НА Д/ВОЛОССЯ 150МЛ 3305909000,;TAFT;Пена;Стайлинг;379;5586
